BOAMP_AVIS_NUM,D_15_01_Conditionadministrative_Referencemarche,D_15_02_Conditionadministrative_Etudesconcours,D_15_03_Conditionadministrative_Recompenseslaureatoui,D_15_04_Conditionadministrative_Recompensesaureatnon,D_15_05_Conditionadministrative_Recompenseslaureat,D_15_06_Conditionadministrative_Indemnisationparticipants,D_15_07_Conditionadministrative_Conditionsremiseoffres,D_15_08_Conditionadministrative_Conditionsetmodepaiementobtenirdocuments,D_15_09_Conditionadministrative_Datelimiteobtentiondocuments,D_15_10_Conditionadministrative_Documentpayantoui,D_15_10_01_Conditionadministrative_Documentpayantoui_Valeur,D_15_10_01_01_Conditionadministrative_Documentpayantoui_Valeur_Value,D_15_10_01_02_Conditionadministrative_Documentpayantoui_Valeur_Devise,D_15_11_Conditionadministrative_Documentpayantnon,D_15_12_Conditionadministrative_Persouvertureoffresoui,D_15_13_Conditionadministrative_Persouvertureoffresnon,D_15_14_Conditionadministrative_Datedebutattribution,D_15_15_Conditionadministrative_Dateouvertureoffres,D_15_16_Conditionadministrative_Lieuouvertureoffres,D_15_17_Conditionadministrative_Abandonsadoui,D_15_18_Conditionadministrative_Abandonsadnon,D_15_19_Conditionadministrative_Finattributionoui,D_15_20_Conditionadministrative_Finattributionnon,D_15_21_Conditionadministrative_Envoielectroniqueavecoutiloui,D_15_22_Conditionadministrative_Envoielectroniqueavecoutilnon
12-122671,DSP01,,False,False,,,"Les dossiers de présentation des candidatures sont à adresser à M. le maire, sous pli cacheté, par lettre recommandée avec demande d'avis de réception postal ou à remettre au service contre récépissé, du lundi au vendredi de 8h30 à 16 heures.L'enveloppe portera la mention :'Candidature pour la délégation de service public des marchés de Berck. - Ne pas ouvrir '. Le dossier de consultation qui sera adressé aux candidats retenus déterminera les modalités de remises des offres de prestations.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
12-183580,15S002,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
12-204113,,,False,False,,,Les offres sont à transmettre :- En cas de remise sur support papier :Envoi en recommandé avec accusé de réception à l'adresse suivante :Communauté d'agglomération Seine-EureCS 1051427405 Louviers Cedexou dépôt contre remise de récépissé à l'adresse suivante :Communauté d'agglomération Seine-Eure1 place Ernest Thorel27 405 Louviers CedexAux horaires suivants :Du lundi au jeudi de 8h30 à 12h30 et de 13h30 à 17h30Le vendredi de 8h30 à 12h30 et de 13h30 à 16h30- La transmission des offres par voie électronique est autorisée sur le site : https://marchespublics.cg27.fr,Les dossiers de consultation pourront être téléchargés à l'adresse suivante : https://marchespublics.cg27.fr,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
13-137111,A1173 AAPC ENT,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-109709,14S0205,,False,False,,,"Les offres pourront être remises contre récépissé à l'adresse suivante : Département de Seine-Maritime - Direction des Routes - service Marchés, 3 avenue du Grand Cours BP 73, 76001 Rouen cedex (horaires d'ouverture du lundi au vendredi 8h30-11h30/13h30-16h sauf heure limite de réception des offres fixée sur la page de garde du règlement de consultation) ou envoyées par la poste à la même adresse contre avis de réception postale. Les offres peuvent également être déposées sur l'adresse internet www.mpe76.fr",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-117811,14S0177,,False,False,,,"Les offres pourront être remises contre récépissé à l'adresse suivante : Département de Seine-Maritime, Direction des Routes, Service Marchés, 3 avenue du Grand Cours BP 73, 76001 Rouen cedex (horaires d'ouverture du lundi au vendredi 8h30-11h30/13h30-16h sauf heure limite de réception des offres fixée sur la page de garde du règlement de consultation) ou envoyées par la poste à la même adresse contre avis de réception postale. Les offres peuvent également être déposées sur l'adresse internet www.mpe76.fr",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-153273,DA-VOIP_TOULOUSE/SINA,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,True,,True,,,,,False,False,False,False,False
14-159052,SMP-enrobésAO,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,True,,False,,,"séance non publique, date et heure et lieu inconnus à ce jour.",,False,False,False,False,False
15-132763,C6U5001,,False,False,,,"Les offres initiales peuvent être transmises soit par voie électronique à l'adresse suivante: https://marches.reimsmetropole.fr, soit par envoi postal ou dépôt contre récépissé sur un support papier ou sur support physique électronique (cd rom, dvd rom...) à l'adresse précisée cidessus.Les offres initiales transmises par télécopie et par mail ne sont pas autorisées.Les bureaux sont ouverts du lundi au vendredi de 8h30 à 12h00 et de 14h00 à 17h30 (17h00 le vendredi).Les plis seront transmis par tout moyen permettant de déterminer de façon certaine la date et l'heure de leur réception et de garantir leur confidentialité.L'enveloppe extérieure du candidat devra comporter les éléments suivants:offre pour : C6U5001 - MISE EN PLACE D'UN OBSERVATOIRE TERRITORIAL DES QUARTIERS EN POLITIQUE DE LA VILLE - Ne pas ouvrir.Le pli qui serait remis ou dont l'avis de réception serait délivré après la date et l'heure limites précitées ainsi que remis sous enveloppe non cachetée, ne sera pas retenu ; il sera renvoyé à son auteur.Dispositions relatives à la dématérialisation : les candidats ont la possibilité de faire acte de candidature et de déposer une offre par transmission électronique dans cette procédure de marché public. Pour réaliser ces actions, les candidats devront se connecter, via internet, à l'adresse suivante: https://marches.reimsmetropole.fr. Un 'guide d'utilisation à disposition des opérateurs économiques', est mis à sa disposition sur le site dans la rubrique 'aide'.",Le Dossier de Consultation des Entreprises (DCE) est disponible à l'adresse internet suivante : https://marches.reimsmetropole.frIl est vivement recommandé aux candidats de s'identifier lors du téléchargement du DCE afin qu'ils puissent être informés des éventuelles modifications de la consultation.Le DCE est également disponible à l'adresse suivante : C3C Ressources - 21 rue du Temple - 51100 ReimsLes bureaux sont ouverts du lundi au vendredi de 9h00 à 12h00 et de 14h00 à 17h00.,2015-09-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-125175,2015-pôleRobec-créationplace,,False,False,,,Les offres devront être remises selon les prescriptions prévues au dossier de consultation. Les candidats peuvent répondre sous forme dématérialisée.,Le dossier de consultation des entreprises sera remis gratuitement à chaque candidat. Mais il est également disponible gratuitement à l'adresse électronique suivante : https://www.mpe76.fr sous la référence : 2015-pôleRobec-créationplaceAucune demande d'envoi du dossier sur support physique électronique n'est autorisée,2015-09-13 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-180582,217573,,False,False,,,,Documents remis gratuitement,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-28114,111S0273,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-35998,150701,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-42739,2015-UFNA12F,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-48835,3613TV15,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-68318,,,False,False,,,la remise de l'offre devra parvenir à la subdivision des Phares et Balises avant 11:30 le mercredi 08 juillet 2015 soit par mail (gilles.anne@developpement-durable.gouv.fr) soit par télécopie (05 56 73 36 71),,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-100002,2015-Avisassurance,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,True,,True,,,,,False,False,False,False,False
15-100003,1336,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-100009,,,False,False,,,"Les candidatures et offres devront être soit transmises par voie électronique à l'adresse suivante : https://www.marches-securises.fr (signature électronique obligatoire), soit envoyées par la Poste sous pli recommandé avec avis de réception postal, ou remises contre récépissé à l'adresse suivante : Syndicat des Eaux -131 Cours Genêt - B.P. 50517 - 17119 SAINTES CEDEX","Le dossier de consultation est disponible gratuitement sur le site Internet du Syndicat des Eaux de la Charente-Maritime, www.sde17.fr, via la plateforme "" marchés sécurisés "" (www.marches-securises.fr).",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-100011,,,False,False,,,"Par courrier avec avis de réception postal à l'adresse suivante :Commune de DemandolxLe VillageBP 2904120 DEMANDOLXContre récépissé à l'adresse suivante :Communauté de Communes du teillon29, Rue haute04120 CASTELLANE","Le dossier de consultation est remis gratuitement à chaque candidat. Demande de dossier à la Commune de Demandolx par courrier, par mail : mairie.demandolx@wanadoo.fr",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-100016,2015-026,,False,False,,,"Le jugement des candidatures s'établira sur la base de l'analyse de la capacité de l'entreprise à gérer un service public de petite enfance au travers : une présentation détaillée de l'entreprise et de ses activités (garanties professionnelles et financières) - la liste des moyens (humains et techniques) dont elle dispose pour assurer la gestion des structures de la petite enfance. - les références professionnelles de l'entreprise de nature à établir sa capacité à assurer la bonne réalisation de l'opération dans son ensemble, références dans des domaines d'exploitation similaires ou comparables pendant les trois dernières années. - le mode de transmission des candidatures choisi par le pouvoir adjudicateur est le support papier. Ce choix ne fait pas obstacle à un envoi électronique sur le site https://marchespublics.mairie-montigny.fr des candidatures. - Les candidats transmettent leur enveloppe sous pli cacheté et devra porter les mentions suivantes : ' Délégation de Service Public sous forme d'affermage pour la gestion d'une nouvelle structure multi-accueil (crèche et relais d'assistantes maternelles). NE PAS OUVRIR. ' Le dossier de candidature à établir en un seul exemplaire papier, sera soit envoyé sous pli recommandé avec avis de réception postal, soit déposé contre récépissé à la mairie de Montigny-en-Gohelle - Direction des Affaires Financières - aux heures d'ouverture suivantes : de 9h à 12h et de 14h à 17h et à 16h le dernier jour de la remise des plis. Les plis, quel que soit le mode de transmission, doivent parvenir à destination avant les date et heure limites fixés par la présente publication.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-100019,20150128,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
