BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
15-39451,Sans objet.,"Paiement à 30 jours par mandat administratif, intégralement payés par les fonds propres de hauts-de-seine habitat- oph.",Aucune forme imposée,False,False,,False,True,True,CF_NIV_SUIV,,
15-39452,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
15-39453,Retenue de garantie dans les conditions prévues au contrat.,"Financement par emprunt sur le Budget d'investissement de la Ville de Paris - paiement direct - prix global et forfaitaire, révisable. Acomptes mensuels.",,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
15-39454,"Garantie à première demande ou caution personnelle et solidaire couvrant 100,000% du montant de l'avance","Caractéristiques des prix : Prix unitaires. Modalités de variation des prix : Ferme. Une avance de 5,000% sera accordée dans les conditions prévues au contrat. Modalité de règlement des comptes : selon les modalités du C.C.A.G.-F.C.S. Le délai global de paiement est de 30 jours. Modalités de financements : Sur budget",Groupement conjoint avec mandataire solidaire. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois : - En qualité de candidats individuels et de membres d'un ou plusieurs groupements ; - En qualité de membres de plusieurs groupements,False,False,,False,True,False,CF_NIV_SUIV,,
15-39457,Sans objet.,"Paiement à 30 jours par mandat administratif, intégralement payés par les fonds propres de hauts-de-seine habitat- oph.",Aucune forme imposée.,False,False,,False,True,True,CF_NIV_SUIV,,
15-39461,"Le titulaire du marché se verra appliquer une retenue de garantie d'un montant égal à 5% du montant du marché. Par application des articles 100 et 101 du C.M.P, cette retenue de garantie pourra être remplacée par une garantie à première demande ou, si les deux parties en sont d'accord, par une caution personnelle et solidaire.","Prix unitaires fermes, financement par des ressources propres de la Communauté de communes du Briançonnais. Paiement à 30 jours à compter de la réception des factures, par mandat administratif (virement).",,False,False,,False,False,False,CF_NIV_SUIV,,
15-39462,,Le règlement des dépenses se fera par mandat administratif suivi d'un virement selon les règles de la comptabilité publique et dans le délai de 30 jours. Le financement s'effectuera sur le budget départemental et sur les ressources propres du Département. L'unité monétaire est l'euro.,,False,False,,True,False,False,CF_NIV_SUIV,['FR'],
15-41263,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
15-39465,Sans objet.,"Paiement à 30 jours par mandat administratif, intégralement payés par les fonds propres de hauts-de-seine habitat- oph.",Aucune forme imposée.,False,False,,False,True,True,CF_NIV_SUIV,,
15-39466,Retenue de garantie ou garantie à première demande : 5 % du montant du marché.,Budget investissement 2015 - délai global de paiement : 30 jours à compter de la réception des factures en mairie - Avance possible pour marché supérieur à 50 000 euros (H.T.) d'une durée supérieure à 2 mois (cf. Article 87 du code des marchés publics).,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
