BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
15-126395,Aucune garantie financière n'est exigée,"Articles 86 à 111 du Code des marchés publics français. Caractéristiques des prix : Prix global forfaitaire. Modalités de variation des prix : Révision mensuelle. Une avance de 5,000% sera accordée dans les conditions prévues au contrat. Modalité de règlement des comptes : selon les modalités du C.C.A.G.-P.I. Le délai global de paiement est de 30 jours. Modalités de financements : Ressources propres de l'établissement",Groupement solidaire,False,False,Le marché débutera à compter de la date fixée par l'ordre de service,False,False,False,CF_NIV_SUIV,['FR'],
15-126396,Aucune caution ou garantie particulière n'est exigée.,"Chaque accord-cadre est financé sur le budget de l'établissement public du musée du quai Branly.Le paiement des factures/acomptes et du solde des marchés subséquents sera effectué par virement administratif sur un compte bancaire ou postal. Le délai de paiement est fixé à 30 jours à compter de la réception de la facture par l'établissement public du musée du quai Branly.Le taux des intérêts moratoires est égal au taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points.","En cas de groupement conjoint, le mandataire sera solidaire des autres membres du groupement.",False,False,,False,False,False,CF_NIV_SUIV,,
15-126398,La garantie à première demande doit être constituée au plus tard avec la demande de paiement correspondant au premier acompte. A défaut une garantie de 5% sera appliquée.,"Les prestations, objet du présent marché, seront rémunérées dans les conditions fixées par les règles de la comptabilité publique et en application de l'article 98 du code des marchés publics. Cette prestation sera financée par la section d'investissement du budget communal.","Les opérateurs économiques ont la possibilité de se présenter en groupement conjoint ou en groupement solidaire, le mandataire devant être désigné dans l'acte d'engagement et dans la lettre de candidature(dc1).Il est précisé que le pouvoir adjudicateur après attribution du marché, imposera au groupement qui se sera présenté en la forme de groupement conjoint, la transformation en groupement solidaire.Les modalités de présentation des candidatures en groupement sont précisées dans le rc.",False,False,,False,True,True,CF_NIV_SUIV,,
15-126401,,"Paiement par virement administratif sous 30 jours - financement effectué à partir des ressources propres de la ville de tourcoing, inscrit au budget","En cas de réponse en groupement d'entreprises, le candidat est libre de déterminer la forme de son groupement (conjoint ou solidaire). Il se doit néanmoins de l'indiquer clairement dans son acte d'engagement. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois : 1° en qualité de candidats individuels et de membres d'un ou plusieurs groupements ; 2° en qualité de membres de plusieurs groupements.",False,False,,True,False,False,CF_NIV_SUIV,['FR'],
15-126403,,Les prestations seront rémunérées dans les conditions de comptabilité publique et financées sur le budget du CHU d'Amiens.Les sommes dues seront payées dans un délai global de 50 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.Le règlement des dépenses se fera par mandat administratif suivi d'un virement bancaire.,"Entreprise séparée, ou groupement conjoint d'entreprise.En cas de groupement, la forme imposée par le Pouvoir Adjudicateur au stade de l'exécution du marché sera un groupement conjoint d'entreprises, dont le mandataire devra assumer, lors de l'exécution des prestations, la solidarité de chacun des membres du groupement pour ses obligations contractuelles à l'égard du Pouvoir Adjudicateur.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
15-126404,Les garanties exigées sont précisées dans le C.C.A.P.,"- paiement par virement administratif sous 30 jours, en application de l'article 98 du code des marchés publics et régime financier défini aux articles 86 et 111 de ce même code.- Financement : fonds propres, subventions","La forme juridique que devra revêtir le cas échéant, le groupement d'opérateurs économiques attributaire du marché, est le groupement conjoint avec mandataire solidaire. L'équipe de maîtrise d'oeuvre doit avoir la composition suivante : architecte, BET fluides, BET thermique, BET structure, BET VRD et économiste à connaître dès le dépôt de l'offre.L'architecte sera le mandataire du groupement",False,False,,False,False,False,CF_NIV_SUIV,,
15-126406,Le marché ne prévoit pas la constitution d'une retenue de garantie ou d'un cautionnement.,Le mode de règlement choisi par l'administration sera le virement direct au compte ouvert au nom du titulaire dont les références figurent sur l'acte d'engagement dans un délai de 30 jours.,"Conformément aux dispositions de l'article 51 du CMP, les soumissionnaires pourront présenter leur offre sous forme de groupement conjoint ou solidaire. Toutefois, en cas d'attribution du marché, le groupement devra obligatoirement prendre la forme du groupement solidaire dès notification de la décision du R.P.A.",False,False,,False,True,True,CF_NIV_SUIV,,
15-126407,,Financement sur fonds propre du SDIS.Paiement par virement dans un délai global de 30 jours à compter de la réception de la facture.,"Le marché peut être conclu avec une entreprise unique. Les entreprises peuvent aussi se présenter sous forme de groupement (mandataire clairement identifié). Un candidat ne peut pas être mandataire de plus d'un groupement.Chaque candidat ne pourra remettre, pour la présente consultation, qu'une seule offre en agissant en qualité soit de candidat individuel, soit de membre d'un groupement.Si le candidat est un groupement d'entreprises, celui-ci devra se constituer sous la forme solidaire au moment de l'attribution du marché.L'un des opérateurs économiques membre du groupement, désigné dans l'acte d'engagement comme mandataire, représente l'ensemble des membres vis-à-vis du pouvoir adjudicateur et coordonne les prestations des membres du groupement.",False,False,,True,False,False,CF_NIV_SUIV,['FR'],
15-126408,,,,False,False,,False,True,False,CF_NIV_SUIV,,
15-126411,,"Délai global de paiement de 30 jours maximum. Sauf refus du titulaire exprimé à l'acte d'engagement, une avance de 30 % lui est versé dans les conditions prévues à l'article 87 du code des marchés publics.Le comptable assignataire des paiements est : l'Agent Comptable du Budget Annexe 'Contrôle et Exploitation Aériens'.50 rue Henry Farman75 720 Paris cedex 15Redevances percues sur les usagers dans le cadre du BACEA.",,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
15-126415,,"Le financement du présent marché est assuré par le biais des contributions obligatoires du conseil général, des communes et des EPCI au budget du S.D.I.S. Conformément aux dispositions du décret 2008-1355 du 19 décembre 2008 modifiant l'article 98 du Code des Marchés Publics, le paiement s'effectue par mandat administratif par le comptable public du S.D.I.S., le délai étant fixé à 30 jours à compter de réception de la facture: Le Payeur Départemental de Meurthe-et-Moselle Paierie Départementale 48, rue du Sergent Blandan - 54035 NANCY CEDEX",,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
15-126416,Aucune clause de garantie financière ne sera appliquée,Fonds propres de la Communauté d'agglomération du Val d'Orge.Le délai global de paiement est de 30 jours à compter de la réception des demandes de paiement.Il sera fait application du C.C.A.G. - Fournitures courantes et Services,"Les concurrents peuvent se présenter sous la forme d'un prestataire unique ou d'un groupement d'entreprises conjoint ou solidaire.En cas de groupement conjoint, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
