BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
15-38790,False,False,False,False,True,False,
15-38791,False,False,False,False,False,False,
15-38792,False,False,False,False,True,False,
15-38793,False,False,False,False,True,False,
15-38795,True,False,False,False,False,False,
15-38796,False,False,True,False,False,False,
15-38810,False,False,False,False,False,False,EPCI
15-38811,False,False,False,False,True,False,
15-38812,False,False,False,False,True,False,
15-38814,False,False,True,False,False,False,
15-38816,False,False,True,False,False,False,
15-38821,False,False,True,False,False,False,
15-38827,False,False,False,False,True,False,
15-38830,True,False,False,False,False,False,
15-38831,False,False,True,False,False,False,
15-38834,False,False,True,False,False,False,
15-38842,False,False,False,False,True,False,
15-38847,False,False,True,False,False,False,
15-38849,False,False,True,False,False,False,
15-38851,False,False,False,False,False,False,Etablissement Public de Santé
15-38853,False,False,True,False,False,False,
15-38858,False,False,True,False,False,False,
15-38859,False,False,False,False,True,False,
15-78083,False,False,False,False,True,False,
15-38870,False,False,False,False,True,False,
15-38878,False,False,False,False,False,False,
15-38880,False,False,True,False,False,False,
15-38881,False,False,True,False,False,False,
15-38895,False,False,False,False,False,False,
15-38900,False,False,False,False,True,False,
15-38902,False,False,False,False,True,False,
15-38903,False,False,False,False,False,False,SA d'HLM
15-38913,False,False,True,False,False,False,
15-38914,True,False,False,False,False,False,
15-38916,True,False,False,False,False,False,
15-38920,False,False,False,False,True,False,
15-57084,False,False,False,False,True,False,
15-38930,True,False,False,False,False,False,
15-38940,True,False,False,False,False,False,
15-38944,False,False,True,False,False,False,
15-38953,False,False,True,False,False,False,
15-38956,False,False,True,False,False,False,
15-38969,False,False,False,False,True,False,
15-38973,False,False,True,False,False,False,
15-38981,False,False,True,False,False,False,
15-38984,False,False,False,False,True,False,
15-38986,False,False,True,False,False,False,
15-38987,False,False,True,False,False,False,
15-38999,False,False,False,False,True,False,
15-39000,False,False,True,False,False,False,
15-39001,False,False,True,False,False,False,
15-39005,False,False,True,False,False,False,
15-39014,False,False,False,False,True,False,
15-39025,False,False,False,False,True,False,
15-39026,False,False,True,False,False,False,
15-39029,True,False,False,False,False,False,
15-39030,False,False,False,False,True,False,
15-39034,True,False,False,False,False,False,
15-39035,False,False,False,False,True,False,
15-39038,False,False,False,False,True,False,
15-77496,False,False,False,False,True,False,
15-39047,True,False,False,False,False,False,
15-39050,False,False,False,False,True,False,
15-39052,True,False,False,False,False,False,
15-39053,False,False,False,False,True,False,
15-39056,False,False,False,False,True,False,
15-39060,False,False,False,False,True,False,
15-39070,False,False,False,False,True,False,
15-39080,False,False,True,False,False,False,
