BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
15-110716,False,False,True,False,False,False,
15-110717,False,False,True,False,False,False,
15-110718,False,False,False,False,True,False,
15-110719,False,False,True,False,False,False,
15-110721,False,False,True,False,False,False,
15-110723,False,False,True,False,False,False,
15-110724,False,False,True,False,False,False,
15-110725,False,False,True,False,False,False,
15-110726,False,False,True,False,False,False,
15-110731,False,False,True,False,False,False,
15-132736,False,False,False,False,False,False,
15-110745,False,False,True,False,False,False,
15-110748,False,False,False,False,False,False,
15-110749,False,False,False,False,True,False,
15-110758,False,False,False,False,False,False,ESH
15-110760,False,False,False,False,True,False,
15-110762,False,False,True,False,False,False,
15-110766,False,False,False,False,False,False,
15-110767,False,False,False,False,False,False,
15-110769,False,False,True,False,False,False,
15-110775,False,False,False,False,False,False,
15-110779,False,False,False,False,False,False,
15-110780,False,False,True,False,False,False,
15-110781,False,False,True,False,False,False,
15-110786,False,False,True,False,False,False,
15-110790,False,False,True,False,False,False,
15-110792,True,False,False,False,False,False,
15-110798,False,False,False,False,True,False,
15-110802,True,False,False,False,False,False,
15-110804,False,False,True,False,False,False,
15-110805,False,False,False,False,True,False,
15-110808,False,False,True,False,False,False,
15-110809,False,False,True,False,False,False,
15-110811,False,False,False,False,False,False,Enseignement supérieur et de la recherche
15-110815,False,False,False,False,False,False,SOCIETE PUBLIQUE LOCALE D'AMENAGEMENT
15-110816,False,False,False,False,True,False,
15-110818,False,False,False,False,True,False,
15-110820,True,False,False,False,False,False,
15-110824,False,False,True,False,False,False,
15-110832,False,False,False,False,False,False,
15-110836,False,False,False,False,True,False,
15-110855,False,False,True,False,False,False,
15-110856,False,False,False,False,True,False,
15-110860,False,False,False,False,True,False,
15-110868,False,False,False,False,True,False,
15-110870,False,False,True,False,False,False,
15-110871,False,False,True,False,False,False,
15-110872,False,False,True,False,False,False,
15-110873,False,False,False,False,False,False,EPCI
15-110874,False,False,False,True,False,False,
15-110876,False,False,True,False,False,False,
15-110878,False,False,False,False,False,False,
15-110879,False,False,False,False,True,False,
15-110881,False,False,False,False,True,False,
15-110882,False,False,True,False,False,False,
15-110884,False,False,False,False,True,False,
15-110885,False,False,False,False,False,False,Groupement d'intérêt public
15-110886,False,False,False,False,True,False,
15-110887,False,False,False,False,True,False,
15-110888,True,False,False,False,False,False,
15-110889,False,False,True,False,False,False,
15-110892,False,False,True,False,False,False,
15-110894,False,False,False,False,False,False,
15-110896,False,False,False,False,False,False,
15-110902,False,False,False,False,False,False,
15-110914,False,False,True,False,False,False,
15-110915,False,False,False,False,False,False,
15-110918,False,False,False,False,False,False,Groupement de commandes publiques : Département de la Lozère / S.D.I.S. 48
15-110924,False,False,False,False,False,False,
15-110925,False,False,False,False,False,False,Mairie
15-110926,False,False,True,False,False,False,
15-110933,False,False,True,False,False,False,
15-110938,True,False,False,False,False,False,
15-110941,True,False,False,False,False,False,
15-110942,False,False,True,False,False,False,
15-110943,False,False,False,False,False,False,
15-110950,False,False,True,False,False,False,
15-110955,False,False,True,False,False,False,
15-110958,False,False,False,False,True,False,
15-110960,False,False,True,False,False,False,
15-110962,False,False,True,False,False,False,
15-110963,False,False,False,False,True,False,
15-110966,False,False,True,False,False,False,
15-110972,False,False,False,False,False,False,Etablissement public de santé
15-110977,False,False,True,False,False,False,
15-110980,False,False,False,False,False,False,autre
15-110981,False,False,False,False,True,False,
15-123500,False,False,True,False,False,False,
15-110992,False,False,False,False,False,False,
15-125084,True,False,False,False,False,False,
15-111003,False,False,True,False,False,False,
15-111004,False,False,False,False,True,False,
15-111005,False,False,False,False,True,False,
15-111021,False,False,False,False,False,True,
15-111025,False,False,False,False,True,False,
15-111027,True,False,False,False,False,False,
15-111028,False,False,False,False,False,False,
