BOAMP_AVIS_NUM,D_15_01_Conditionadministrative_Referencemarche,D_15_02_Conditionadministrative_Etudesconcours,D_15_03_Conditionadministrative_Recompenseslaureatoui,D_15_04_Conditionadministrative_Recompensesaureatnon,D_15_05_Conditionadministrative_Recompenseslaureat,D_15_06_Conditionadministrative_Indemnisationparticipants,D_15_07_Conditionadministrative_Conditionsremiseoffres,D_15_08_Conditionadministrative_Conditionsetmodepaiementobtenirdocuments,D_15_09_Conditionadministrative_Datelimiteobtentiondocuments,D_15_10_Conditionadministrative_Documentpayantoui,D_15_10_01_Conditionadministrative_Documentpayantoui_Valeur,D_15_10_01_01_Conditionadministrative_Documentpayantoui_Valeur_Value,D_15_10_01_02_Conditionadministrative_Documentpayantoui_Valeur_Devise,D_15_11_Conditionadministrative_Documentpayantnon,D_15_12_Conditionadministrative_Persouvertureoffresoui,D_15_13_Conditionadministrative_Persouvertureoffresnon,D_15_14_Conditionadministrative_Datedebutattribution,D_15_15_Conditionadministrative_Dateouvertureoffres,D_15_16_Conditionadministrative_Lieuouvertureoffres,D_15_17_Conditionadministrative_Abandonsadoui,D_15_18_Conditionadministrative_Abandonsadnon,D_15_19_Conditionadministrative_Finattributionoui,D_15_20_Conditionadministrative_Finattributionnon,D_15_21_Conditionadministrative_Envoielectroniqueavecoutiloui,D_15_22_Conditionadministrative_Envoielectroniqueavecoutilnon
15-172626,MAR-15-167,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-172630,02-2015-13-11-15-BSN-CERCLE-MESS,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-172631,2015/067 à 2015/071,,False,False,,,"Conformément aux dispositions de l'article 56 du Code des marchés publics, la personne publique accepte la transmission des offres par voie électronique. Elles sont transmises dans des conditions qui permettent d'authentifier la signature du candidat selon les exigences posées aux articles 1316 à 1316-4 du Code civil et selon les modalités suivantes : - Les offres pourront être transmises sur la plate-forme d'administration électronique e-bourgogne (https://marches.e-bourgogne.fr). Les candidats peuvent également transmettre leur offre sous pli cacheté.Cette enveloppe portera l'adresse et les mentions suivantes :L'adresse :Monsieur le Président de la Communauté de Communes du Grand Autunois Morvan7, route du bois de sapinsB.P. 9771403 Autun CedexLes mentions suivantes : "" marché public à procédure adaptée : travaux d'aménagement au sein du pôle formation de l'Autunois Morvan à Autun - CCGAM - Ne pas ouvrir avant la séance d'ouverture des plis "".Les offres devront parvenir pour le jeudi 3 décembre 2015, 11 heures au plus tard.- être remises contre récépissé à l'adresse indiquée ci-dessus,- ou, si elles sont envoyées par la poste, devront l'être à la même adresse, par pli recommandé avec avis de réception et parvenir à destination avant les dates et heures limites.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-172632,15DCP22,,False,False,,,"Les candidats peuvent transmettre leur proposition sous pli cacheté portant la mention suivante : 'Dossier no15DCP22 - FOURNITURE DE BACS DE FLEURISSEMENT - NE PAS OUVRIR '.Les plis pourront être remis sur place contre récépissé, ou, s'ils sont envoyés par la poste, devront l'être par pli recommandé avec avis de réception postal, à l'adresse suivante : Direction de la Performance et du Conseil de Gestion, Service des Marchés Publics1 rue Marguerite Duras - 58000 NEVERSConformément aux dispositions de l'article 56 du Code des Marchés Publics, le pouvoir adjudicateur accepte également la transmission des offres des candidats par voie électronique à l'adresse suivante : http://marches.e-bourgogne.fr/ - Référence du dossier : 15DCP22, et dans les conditions techniques et procédurales figurant dans le règlement de la consultation.","Le dossier de consultation peut être retiré gratuitement, sur place contre récépissé, sur demande écrite envoyée par mail, par fax ou par courrier, auprès du Service des Marchés Publics de la Ville de NEVERS, 1 rue Marguerite Duras - 58000 NEVERS.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-172633,1512006,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-172636,CG14 DA PL | 15PLT003 | 1,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,True,,,,,False,False,False,False,False
15-172638,VNF-2015-SC-ECL28,,False,False,,,"Si plusieurs offres sont successivement transmises par un même candidat, seule est ouverte la dernière offre reçue, par voie électronique ou sur support matériel, par le maître de l'ouvrage dans le délai fixé pour la remise des offres. Les autres documents sont retournés au candidat sans être ouverts ;La copie de sauvegarde, prévue à l'article 56 du CMP, doit être placée dans un pli scellé comportant la mention lisible 'copie de sauvegarde' ;Les candidatures ou les offres dans lesquelles un programme informatique malveillant serait détecté par le pouvoir adjudicateur ne feront pas l'objet d'une réparation, le cas échéant, la copie de sauvegarde sera ouverte. Si cette dernière comportait elle aussi un programme informatique malveillant, les candidatures ou les offres seront réputées n'avoir jamais été reçues ;Les offres transmises par échange électronique sur la plate-forme de dématérialisation (http://www.marches-publics.gouv.fr) sous la référence publique 'VNF-2015-SC-ECL28', le seront suivant les modalités précisées dans le règlement de la consultation.","Le mode de retrait du dossier de consultation ne conditionne pas le choix du mode de transmission de l'offre ;Les documents de la consultation et les renseignements supplémentaires pourront être obtenus par voie électronique sur la plate-forme de dématérialisation (http://www.marches-publics.gouv.fr) sous la référence publique "" VNF-2015-SC-ECL28 "", après avoir installé les pré-requis techniques et avoir pris connaissance du manuel d'utilisation ou par voie postale ;Le dossier de consultation des entreprises peut être retiré gratuitement à l'adresse suivante :VNF - Direction Territoriale de StrasbourgSIRM/BMO4 Quai de Paris - CS 30 36767 010 Strasbourg,tél. : 03 67 07 93 01télécopieur : 03 88 75 65 06courriel : bmo.sirm.dt-strasbourg@vnf.fr",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-172639,15-172639,,False,False,,,1)Modalités d'obtention du dossier de consultation :Le D.C.E. est consultable et téléchargeable gratuitement sur notre profil acheteur : www.groupe-ada.comAdresse internet (URL) : http://www.groupe-ada.com Rubrique appel d'offreADA 53 - Parc tertiaire Technopolis - 53810 CHANGETél : 02 43 49 10 00 Télécopie : 02 43 49 00 88Les frais de reproduction du dossier en version papier seront facturés aux entreprises.2) Modalités de transmission des dossiers de candidature et d'offre:Le pli comprend deux enveloppes intérieures : une première enveloppe intérieure (dossier de candidature) et une seconde enveloppe intérieure (dossier d'offre).,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-172640,2015-037,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-172641,688/2015,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
