BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
12-122671,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
12-204113,,Les fournitures sont financées par la Caisse des Ecoles de Louviers. Paiement par mandat administratif à 30 jours.,Chaque lot fera l'objet d'un marché séparé attribué à un fournisseur unique ou à un groupement de fournisseurs solidaires.,False,False,,False,True,False,CF_NIV_SUIV,,
13-137111,Taux de retenue de Garantie : 5%,Fond propre et prêt - paiement à 45 jours à compter de la présentation des situations au MOE.,"Groupement solidaire, avec un mandataire désigné dès la candidature.",False,False,"-Tranches de livraison et ou mise à disposition des différents volumes : ERP et Locaux Commerciaux livrés BrutHors d'Eau Hors d'Air, Bureaux NM, Sous-sol et Logements.-Proximité du Tramway",False,True,False,CF_NIV_SUIV,,
13-200333,,,,False,False,,False,True,True,CF_NIV_SUIV,,
14-109709,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
14-117811,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
14-153273,'Attestations d'assurances adéquates.,'Les prestations sont financées sur fonds propres.Le délai de paiement des sommes dues est fixé à 60 jours à compter de la date d'émission de la facture.,'Groupement solidaire ou groupement conjoint avec solidarité du mandataire.,False,False,"Les candidats sont informés que :- les personnels du titulaire affectés aux prestations de migration et déploiement des postes téléphoniques pour l'Onera devront être ressortissants français pour répondre aux obligations de la mention de protection ""spécial France"",- les personnels du titulaire affectés à la prestation de maintenance sur site et éventuellement de télémaintenance devront être ressortissants de l'Union Européenne, afin notamment de rendre compatibles les conditions d'accès aux sites de l'Onera et les délais d'intervention contractuels au titre du présent marché. En outre, dans le cadre d'une éventuelle télémaintenance, le(s) centre(s) de services du titulaire concerné(s) par la prestation de l'Onera devra(ont) être basé(s) sur le territoire français.",False,False,False,CF_NIV_SUIV,['FR'],
14-159052,Garantie à première demande garantissant le remboursement à hauteur de 100% de l'avance (voir Ccap).,Les prestations objet du présent marché seront rémunérées par mandat selon la réglementation en vigueur. Le délai global de paiement est fixé à 30 jours.Elles sont financées par les fonds propres communaux.Les prix sont révisables.,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,True,False,False,CF_NIV_SUIV,['FR'],ou langue étrangère si elles sont accompagnées d'une traduction en langue française.
15-132763,Néant.,"Virement administratif - Délai global de paiement : 30 jours suivant la réception de la demande de règlement - Ordonnateur : Madame la Députée de la Marne, Présidente de Reims Métropole- Comptable public assignataire des paiements : Monsieur le Comptable du Trésor de Reims Municipale - L'avance est versée pour tous les marchés supérieurs à 50000 euros HT dans les conditions fixées à l'article 87 du Code des Marchés Publics - Le financement est assuré par le budget de Reims Métropole (section fonctionnement)",Sans exigence particulière,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
15-125175,,"Les prestations, objet du présent marché, seront financées par le budget de la collectivité. Elles seront rémunérées dans les conditions fixées par les règles de la comptabilité publique et suivant les dispositions du Chapitre 1er du titre IV du Code des marchés publics. Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché, seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.Une avance de 5% du marché pourra être accordée au titulaire du marché lorsque le montant fixé dans le marché est supérieur au seuil de 50.000 Euros H.T. Elle sera accordée suivant les conditions des l'articles 87 à 90 du Code des marchés publics. Le versement de cette avance est conditionné par la constitution d'une garantie à première demande couvrant l'intégralité de l'avance.",,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
