BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
15-74007,Ceux exigés au règlement de la consultation.,Financement sur les fonds propres Ville de Lille. Les sommes dues au titulaire seront payées dans le délai global de paiement de 30 jours à compter de la réception des factures ou des demandes de paiement équivalentes.,"En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles. Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article 51-VI-1 du Code des Marchés Publics.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
15-74009,,Articles 86 à 111 du Code des marchés publics français. Caractéristiques des prix : Prix global forfaitaire. Modalités de variation des prix : Ferme. Modalité de règlement des comptes : selon les modalités du C.C.A.G.-P.I. Le délai global de paiement est de 30 jours. Modalités de financements : Budget de la collectivité et subvention ADEME,Groupement solidaire. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois : - En qualité de candidats individuels et de membres d'un ou plusieurs groupements ; - En qualité de membres de plusieurs groupements,False,False,,False,True,True,CF_NIV_SUIV,,
15-74010,,Modalités de financement: budget de la collectivitéModalités de paiement: les factures seront émise de manières mensuelle. Virement par mandat administratif,Groupement d'entreprises solidaires ou conjointes,False,False,,True,False,False,CF_NIV_SUIV,['FR'],
15-74011,,Budget propre de l'établissement,Groupement Solidaire en application de l'article 51 du Code des marchés publics,False,False,,False,True,True,CF_NIV_SUIV,,
15-74016,"Une retenue de garantie de 5 % sera exercée, remplaçable par une garantie à première demande ou une caution personnelle et solidaire.",Fianncement par le budget général.,groupement conjoint,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
15-74020,,,,False,False,,False,True,True,CF_NIV_SUIV,,
15-74025,,"Le financement sera effectué par la collectivité, sur fonds propres.",,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
15-74026,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
15-74029,,,,False,False,,False,True,True,CF_NIV_SUIV,,
15-74030,,ressources propres,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
15-74033,Aucune garantie financière n'est exigée,Articles 86 à 111 du Code des marchés publics français. Caractéristiques des prix : Prix unitaires. Modalités de variation des prix : fermes actualisables. Modalité de règlement des comptes : selon les modalités du C.C.A.G.-P.I. Le délai global de paiement est de 30 jours. Modalités de financements : le financement du marché se fera sur les fonds propres de la commune,Aucune forme de groupement imposée à l'attributaire. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois : - En qualité de candidats individuels et de membres d'un ou plusieurs groupements ; - En qualité de membres de plusieurs groupements,False,False,La durée du contrat précitée est une durée maximum,False,True,False,CF_NIV_SUIV,['FR'],
15-74034,,Délais global de paiement:30 jours par virement bancaire (mandat administratif)Budget départemental.,aucune forme imposée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
