BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
10-146370,Syndicat mixte du plateau retord,None,M Le président,,,Syndicat mixte pour l'équipement et l'animation du Plateau de Retord et du Haut Valromey,1130,Nantua,,04-74-75-14-76,,04-74-75-20-86,syndicatmixteretord@wanadoo.fr,,,,,,,False,False,,False,False
15-60672,FDE 62,None,,,,40 avenue Jean Mermoz-CS 70255--,62005,DAINVILLE,,(+33) 3-21-51-09-40,,(+33) 3-21-51-11-08,fde62@orange.fr,,,,,,,False,False,,False,False
11-137408,Grand Troyes,None,M. le Président de Grand Troyes,service marchés,,1 Place Robert Galley,10000,Troyes,,03-25-45-27-27,,03-25-45-27-19,marches.publics@grand-troyes.fr,http://www.grand-troyes.fr,http://www.marches-aube.fr,,,,,False,False,,False,False
11-139177,Ville de Wissous,None,Monsieur le Maire,,,place de la libération,91320,wissous,,01-64-47-27-27,,01-64-47-27-55,,http://www.mairie-wissous.fr,http://www.achats-franciliens.fr,,,,,False,False,,False,False
12-158107,Centre Hospitalier du Rouvray,None,Direction des Ressources Matérielles,,,4 rue Paul Eluard B.P. 45,76300,Sotteville les Rouen,,02-32-95-10-05,,02-32-95-11-52,cellule.marches@ch-lerouvray.fr,,http://www.e-marchespublics.com,,,,,False,True,,False,False
13-145592,Commune du Tampon,None,M. le Maire de la commune du Tampon,service des marchés publics,,"256, rue Hubert Delisle,",97430,Le Tampon,RE,(+26) -26-2 -57- 8-7 -36,,(+26) -26-2 -57- 8-7 -38,smp@mairie-tampon.fr,http://webmarche.adullact.org,,,,,,False,True,,False,False
13-175282,Ville de Quimperlé,None,Monsieur le Maire,,,Hôtel de Ville32 rue de Pont-Aven CS 20131,29391,Quimperlé Cedex,,02-98-96-37-50,,,martin.dekermenguy@ville-quimperle.fr,http://www.quimperle.com,https://marches.megalisbretagne.org/,,,,,False,False,,False,False
13-175953,Tour(s) Habitat (OPH),None,M. Grégoire SIMON Directeur Général par intérim,,,1 rue Maurice BedelCS 13333,37033,Tours cédex 1,,,,,,http://www.tours-habitat.fr,http://www.achatpublic.com,,,,,False,False,,False,False
13-176831,Université d'Aix-Marseille,None,Pôle des marchés publics campus luminy,,,Faculté des sciences163 av de luminy - case 901,13288,Marseille cedex 9,,04-91-82-92-30,,04-91-82-92-18,muriel.ginhoux@univ-amu.fr,http://www.univ-amu.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=232489&orgAcronyme=f2h,,,,,False,False,,False,False
13-200365,D.R.E.A.L. Aquitaine,None,Matthieu Camelot,PSI/Pôle juridique/Contentieux,,Cité administrative - rue Jules Ferry- B.P. 90,33090,Bordeaux,,(+33) 5-56-24-81-88,,(+33) 5-56-24-47-24,matthieu.camelot@developpement-durable.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,True,,False,False
13-42492,Université d'Aix-Marseille,None,Service des Marchés Publics campus luminy,,,Faculté des sciences163 av de luminy,13288,Marseille cedex 9,,04-91-82-92-30,,04-91-82-92-18,muriel.ginhoux@univ-amu.fr,http://dcp.univ-amu.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=232495&orgAcronyme=f2h,,,,,False,False,,False,False
